date,adjClose
2015-08-24 00:00:00+00:00,19.3539478106
2015-08-25 00:00:00+00:00,19.4658203413
2015-08-26 00:00:00+00:00,19.8493833037
2015-08-27 00:00:00+00:00,20.0432424176
2015-08-28 00:00:00+00:00,19.8813468839
2015-08-31 00:00:00+00:00,19.8767920737
2015-09-01 00:00:00+00:00,19.3699296007
2015-09-02 00:00:00+00:00,19.5537201868
2015-09-03 00:00:00+00:00,19.6496109274
2015-09-04 00:00:00+00:00,19.2820297551
2015-09-08 00:00:00+00:00,19.9213013591
2015-09-09 00:00:00+00:00,19.8512212095
2015-09-10 00:00:00+00:00,19.897328674
2015-09-11 00:00:00+00:00,19.831004245
2015-09-14 00:00:00+00:00,19.8500225753
2015-09-15 00:00:00+00:00,19.898926853
2015-09-16 00:00:00+00:00,19.9372831492
2015-09-17 00:00:00+00:00,20.3207662026
2015-09-18 00:00:00+00:00,19.2980115452
2015-09-21 00:00:00+00:00,19.140111459
2015-09-22 00:00:00+00:00,18.4989220402
2015-09-23 00:00:00+00:00,18.5628492006
2015-09-24 00:00:00+00:00,18.4190929987
2015-09-25 00:00:00+00:00,18.5610912037
2015-09-28 00:00:00+00:00,18.291158769
2015-09-29 00:00:00+00:00,18.3742640775
2015-09-30 00:00:00+00:00,18.5924155123
2015-10-01 00:00:00+00:00,18.3870495096
2015-10-02 00:00:00+00:00,18.7226671016
2015-10-05 00:00:00+00:00,19.0582047848
2015-10-06 00:00:00+00:00,19.2412761904
2015-10-07 00:00:00+00:00,19.3619387056
2015-10-08 00:00:00+00:00,19.5513229183
2015-10-09 00:00:00+00:00,19.7295198779
2015-10-12 00:00:00+00:00,19.8018374781
2015-10-13 00:00:00+00:00,19.6975562977
2015-10-14 00:00:00+00:00,19.5724987902
2015-10-15 00:00:00+00:00,19.7367915924
2015-10-16 00:00:00+00:00,19.7880931386
2015-10-19 00:00:00+00:00,19.8413924086
2015-10-20 00:00:00+00:00,19.8254106185
2015-10-21 00:00:00+00:00,19.8822258823
2015-10-22 00:00:00+00:00,20.2257544605
2015-10-23 00:00:00+00:00,20.5684839492
2015-10-26 00:00:00+00:00,20.5366801869
2015-10-27 00:00:00+00:00,20.3129351255
2015-10-28 00:00:00+00:00,20.4566913274
2015-10-29 00:00:00+00:00,20.3354694495
2015-10-30 00:00:00+00:00,20.4894539971
2015-11-02 00:00:00+00:00,20.7716924103
2015-11-03 00:00:00+00:00,20.6245001235
2015-11-04 00:00:00+00:00,20.2649098462
2015-11-05 00:00:00+00:00,20.392764167
2015-11-06 00:00:00+00:00,20.3687914819
2015-11-09 00:00:00+00:00,20.1066901243
2015-11-10 00:00:00+00:00,20.06513747
2015-11-11 00:00:00+00:00,20.1211536443
2015-11-12 00:00:00+00:00,19.9452740443
2015-11-13 00:00:00+00:00,19.7929675846
2015-11-16 00:00:00+00:00,19.8414723176
2015-11-17 00:00:00+00:00,19.9213812681
2015-11-18 00:00:00+00:00,20.1610282106
2015-11-19 00:00:00+00:00,20.4566913274
2015-11-20 00:00:00+00:00,20.3464169758
2015-11-23 00:00:00+00:00,20.2192019266
2015-11-24 00:00:00+00:00,20.0891101552
2015-11-25 00:00:00+00:00,20.4247277472
2015-11-27 00:00:00+00:00,20.6404819136
2015-11-30 00:00:00+00:00,20.704409074
2015-12-01 00:00:00+00:00,20.6564637037
2015-12-02 00:00:00+00:00,20.3767823769
2015-12-03 00:00:00+00:00,20.1338591674
2015-12-04 00:00:00+00:00,20.3296360962
2015-12-07 00:00:00+00:00,20.3209260205
2015-12-08 00:00:00+00:00,20.0331738898
2015-12-09 00:00:00+00:00,19.9532649393
2015-12-10 00:00:00+00:00,19.9532649393
2015-12-11 00:00:00+00:00,19.577692872
2015-12-14 00:00:00+00:00,19.3539478106
2015-12-15 00:00:00+00:00,19.6991544767
2015-12-16 00:00:00+00:00,19.9932194146
2015-12-17 00:00:00+00:00,19.9533448483
2015-12-18 00:00:00+00:00,19.745501668
2015-12-21 00:00:00+00:00,19.737510773
2015-12-22 00:00:00+00:00,19.8494632126
