Date,VUSA.DE,VWCE.DE,IS3N.DE,EXS1.DE,VECP.DE
2022-01-11,75.02116394042969,103.0,31.802000045776367,135.25999450683594,49.38138198852539
2022-01-12,75.26687622070312,103.4800033569336,32.104000091552734,135.6999969482422,49.445865631103516
2022-01-13,74.98277282714844,103.12000274658203,31.908000946044922,135.8000030517578,49.44218444824219
2022-01-14,73.88670349121094,101.87999725341797,31.753999710083008,134.6199951171875,49.35559844970703
2022-01-17,74.45489501953125,102.5999984741211,31.80699920654297,135.1199951171875,49.3150634765625
2022-01-18,73.61412048339844,101.54000091552734,31.57900047302246,133.72000122070312,49.24689865112305
2022-01-19,73.24556732177734,101.18000030517578,31.655000686645508,133.94000244140625,49.30768585205078
2022-01-20,73.80416870117188,102.13999938964844,32.26100158691406,134.8800048828125,49.34940719604492
2022-01-21,71.88072967529297,99.81999969482422,31.613000869750977,132.17999267578125,49.38811492919922
2022-01-24,68.96873474121094,95.91999816894531,30.511999130249023,127.19999694824219,49.353092193603516
2022-01-25,69.68473815917969,96.87999725341797,30.724000930786133,128.05999755859375,49.29411315917969
2022-01-26,71.2856674194336,98.66000366210938,30.957000732421875,130.97999572753906,49.3623161315918
2022-01-27,71.92488861083984,99.31999969482422,30.97100067138672,131.75999450683594,49.22959899902344
2022-01-28,71.13209533691406,98.20999908447266,30.604000091552734,129.83999633789062,49.10611343383789
2022-01-31,72.49691772460938,99.94000244140625,31.322999954223633,131.0800018310547,48.98815155029297
2022-02-01,73.09007263183594,100.73999786376953,31.60300064086914,132.3800048828125,48.969722747802734
2022-02-02,73.36457824707031,100.87999725341797,31.344999313354492,132.32000732421875,48.95867156982422
2022-02-03,72.06309509277344,99.19999694824219,30.867000579833984,130.33999633789062,48.49604415893555
2022-02-04,71.26071166992188,98.20999908447266,30.809999465942383,128.16000366210938,48.14033508300781
2022-02-07,71.57743072509766,98.72000122070312,30.83099937438965,128.94000244140625,47.981815338134766
2022-02-08,71.93064880371094,99.18000030517578,31.117000579833984,129.25999450683594,47.996543884277344
2022-02-09,72.83860778808594,100.5999984741211,31.548999786376953,131.27999877929688,48.182708740234375
2022-02-10,72.23968505859375,100.0999984741211,31.545000076293945,131.27999877929688,47.943111419677734
2022-02-11,71.64655303955078,99.5,31.46299934387207,130.55999755859375,47.893348693847656
2022-02-14,71.0130615234375,98.51000213623047,31.08300018310547,128.16000366210938,47.893348693847656
2022-02-15,71.62350463867188,99.37999725341797,31.44499969482422,130.66000366210938,47.862022399902344
2022-02-16,71.19734191894531,99.05000305175781,31.593000411987305,130.1999969482422,47.93021774291992
2022-02-17,70.88639068603516,98.62999725341797,31.597999572753906,129.24000549316406,47.94884490966797
2022-02-18,69.98226928710938,97.52999877929688,31.200000762939453,127.5199966430664,47.98939895629883
2022-02-21,69.25666809082031,96.48999786376953,30.961999893188477,124.9000015258789,47.96174240112305
2022-02-22,69.43135833740234,96.52999877929688,30.722000122070312,124.18000030517578,47.797630310058594
2022-02-23,68.98409271240234,96.08999633789062,30.68000030517578,124.0199966430664,47.701744079589844
2022-02-24,68.33333587646484,94.62999725341797,29.60300064086914,118.95999908447266,47.73310089111328
2022-02-25,70.6637191772461,97.5,30.309999465942383,123.44000244140625,47.73310089111328
2022-02-28,71.0898666381836,97.88999938964844,30.180999755859375,122.58000183105469,47.85848617553711
2022-03-01,70.81344604492188,97.27999877929688,30.364999771118164,117.4000015258789,48.34160232543945
2022-03-02,71.8327407836914,98.19999694824219,30.268999099731445,118.54000091552734,48.14060974121094
2022-03-03,71.94599914550781,97.91000366210938,30.04400062561035,115.86000061035156,48.13875961303711
2022-03-04,71.608154296875,96.88999938964844,29.648000717163086,110.69999694824219,48.1590576171875
2022-03-07,71.50450897216797,96.3499984741211,29.152999877929688,108.44000244140625,47.793941497802734
